amount,hour,freq_1h,freq_24h,avg_spend,spend_deviation,new_device,new_merchant,weekend,night_txn,fraud
2151.99,15,2,3,434.7,3.9415,0,0,0,0,1
4365.72,8,1,6,136.73,30.7054,0,1,1,0,1
534.01,20,2,5,454.53,0.1745,0,0,1,0,0
573.09,9,3,9,955.86,-0.4,0,0,1,0,0
29102.98,9,0,8,571.93,49.7988,0,0,0,0,0
757.59,18,4,3,229.3,2.2939,0,0,0,0,0
3303.37,7,0,4,468.66,6.0356,0,0,0,0,0
1107.18,8,1,8,487.38,1.2691,0,0,0,0,0
68.55,13,2,12,599.63,-0.8842,0,0,0,0,0
51.06,18,4,9,2903.34,-0.9821,0,0,0,0,1
460.14,8,0,3,1450.23,-0.6822,0,1,1,0,0
5346.26,13,1,8,2113.06,1.5294,0,0,0,0,0
3577.56,16,1,5,75.31,45.8954,0,0,0,0,0
4320.45,18,1,6,505.01,7.5402,1,0,0,0,0
249.49,21,3,4,943.74,-0.7349,0,0,1,0,0
12379.64,17,3,8,399.34,29.9256,0,0,0,0,0
257.92,15,0,6,327.35,-0.2114,0,0,1,0,0
1509.05,12,3,3,999.61,0.5091,0,0,1,0,0
1079.74,7,1,5,490.5,1.1989,0,0,0,0,0
844.88,16,1,4,573.54,0.4723,0,0,0,0,0
8167.26,23,0,6,1219.9,5.6903,0,0,0,1,1
380.82,16,2,3,9908.79,-0.9615,0,0,0,0,0
144.83,2,2,7,571.02,-0.7451,0,0,1,1,0
1130.02,13,4,8,1350.39,-0.1631,0,0,0,0,0
602.0,14,1,3,1708.1,-0.6472,0,0,0,0,0
173871.95,16,1,1,2204.01,77.8535,0,0,0,0,1
3025.29,16,1,7,400.88,6.5303,0,0,0,0,0
593.47,13,0,2,1132.4,-0.4755,0,0,1,0,0
224.94,8,2,6,940.34,-0.76,0,0,0,0,0
65.34,21,0,3,452.09,-0.8536,0,0,1,0,0
235.61,16,3,4,525.05,-0.5502,0,0,1,0,0
1302.98,9,3,4,741.36,0.7565,1,0,0,0,1
9330.03,10,2,2,255.74,35.3441,0,0,0,0,1
5898.97,20,1,3,773.11,6.6216,0,0,0,0,0
1546.33,19,1,6,764.93,1.0202,0,0,0,0,0
675.36,11,0,1,262.99,1.5621,0,0,1,0,0
1641.26,5,2,5,475.75,2.4447,0,0,0,0,1
503.73,6,0,5,1486.31,-0.6606,0,0,1,0,1
14436.95,9,2,5,213.22,66.3983,0,0,0,0,1
825.69,15,4,4,2058.9,-0.5987,0,0,0,0,0
963.42,14,1,5,1902.95,-0.4935,0,0,1,0,0
39.5,15,1,4,845.6,-0.9522,0,0,0,0,0
817.99,16,4,1,1336.26,-0.3876,0,0,1,0,0
3845.76,2,3,1,845.69,3.5433,0,0,1,1,1
221.06,7,2,3,251.38,-0.1201,0,0,0,0,0
355.64,11,0,3,340.61,0.044,0,0,0,0,0
3601.36,8,3,7,550.05,5.5372,0,0,0,0,0
119.7,7,0,4,1523.21,-0.9208,0,0,1,0,1
5359.9,15,0,6,248.67,20.472,0,0,0,0,1
493.63,18,2,6,2407.73,-0.7947,0,0,0,0,0
612.25,17,2,7,173.38,2.5167,0,0,1,0,1
203.2,18,0,4,797.84,-0.7444,0,0,1,0,1
1933.47,15,0,4,1514.65,0.2763,0,0,1,0,0
43906.08,16,1,5,581.9,74.3255,0,0,0,0,0
3541.29,9,1,2,979.14,2.614,0,0,0,0,0
299.94,23,0,2,69.92,3.2434,0,0,0,1,0
6023.54,8,1,3,896.12,5.7154,0,0,0,0,0
681.97,8,2,2,257.54,1.6416,1,0,0,0,0
8619.03,9,3,4,102.96,81.9182,0,0,1,0,0
3677.6,22,1,8,318.56,10.5115,0,0,0,0,0
13.27,23,1,8,4581.19,-0.9969,1,0,1,1,0
243.2,17,4,5,1437.84,-0.8303,0,1,0,0,1
4521.4,15,2,3,1928.63,1.3437,0,0,1,0,0
1376.76,13,2,5,1858.49,-0.2591,0,0,0,0,1
236.13,22,1,3,369.64,-0.3602,0,0,0,0,1
423.95,16,1,5,1244.68,-0.6589,0,0,1,0,0
62.84,21,0,3,2615.87,-0.9756,0,0,0,0,0
960.49,10,2,10,683.34,0.405,0,1,0,0,0
30213.21,10,2,5,169.42,176.2966,0,0,0,0,1
3667.99,18,1,8,456.37,7.022,0,0,1,0,1
29308.28,8,2,2,640.92,44.6585,0,0,0,0,0
4119.95,21,3,3,2027.07,1.032,0,0,0,0,0
5121.58,13,0,7,101.3,49.0741,0,0,0,0,0
21186.47,20,3,6,695.39,29.4248,0,0,0,0,1
1931.2,10,1,4,510.02,2.7811,0,0,0,0,1
828.12,16,1,4,981.04,-0.1557,0,1,1,0,0
5161.52,12,4,8,685.12,6.5243,0,0,0,0,0
9708.53,15,0,7,982.93,8.8681,0,0,0,0,0
533.82,13,2,3,627.99,-0.1497,0,0,1,0,1
371.54,22,0,6,334.47,0.1105,0,0,0,0,0
1350.57,16,1,2,424.65,2.1753,0,0,0,0,0
3817.11,9,0,1,717.44,4.3145,0,0,1,0,0
3630.54,20,0,9,208.57,16.3281,0,0,0,0,0
129.51,9,0,4,1357.52,-0.9039,0,0,1,0,0
19291.29,11,1,6,998.77,18.2968,0,0,0,0,0
419.16,7,0,13,269.01,0.5561,0,0,0,0,0
736.86,19,1,5,849.53,-0.1325,0,0,1,0,0
283.16,9,1,6,839.57,-0.6619,0,0,0,0,0
62786.37,9,1,6,819.65,75.5094,0,0,0,0,0
1576.73,20,1,5,86.53,17.0258,0,0,0,0,0
305.99,17,1,6,2908.22,-0.8945,0,0,0,0,0
4007.35,7,2,5,3745.01,0.07,0,1,0,0,0
3476.23,17,2,5,247.21,13.0092,0,0,0,0,0
827.5,20,1,4,361.91,1.2829,0,0,0,0,0
3869.61,7,4,4,2181.72,0.7733,0,1,0,0,1
318.0,18,2,1,3118.22,-0.8977,0,0,0,0,0
523.54,13,0,6,343.7,0.5217,0,1,0,0,0
53.77,15,3,4,1120.16,-0.9512,0,0,0,0,0
150.52,13,1,3,845.61,-0.821,0,0,1,0,0
16505.45,16,2,5,332.92,48.432,0,0,0,0,1
12863.42,5,2,1,2417.41,4.3194,0,0,0,0,1
1210.37,17,1,9,321.14,2.7604,0,0,0,0,1
13285.08,5,4,5,617.24,20.4902,0,0,0,0,0
862.55,12,3,5,149.18,4.7503,0,0,0,0,1
761.19,8,5,4,396.13,0.9192,0,1,0,0,1
1193.64,18,1,7,1098.6,0.0864,0,0,0,0,0
909.25,10,2,8,3625.38,-0.749,0,0,0,0,0
794.1,12,1,5,789.62,0.0057,0,0,0,0,0
6094.23,12,1,7,1243.6,3.8973,0,0,0,0,0
1373.62,17,1,2,1250.58,0.0983,0,0,1,0,0
3193.02,12,1,6,1165.72,1.7376,0,0,0,0,0
5151.64,17,3,3,416.53,11.3408,0,1,1,0,1
1963.1,7,2,1,379.04,4.1681,0,0,0,0,1
255.85,8,0,1,25.16,8.8185,0,0,1,0,1
144.13,13,2,1,786.75,-0.8158,0,0,1,0,1
1370.83,21,3,3,619.84,1.2096,1,0,0,0,1
848.2,7,0,1,1207.03,-0.297,0,1,0,0,0
1250.24,6,0,5,2322.14,-0.4614,0,0,1,0,0
1070.54,8,0,5,488.05,1.1911,0,0,0,0,1
52857.8,15,1,5,1686.78,30.3186,0,0,1,0,1
149.11,11,1,3,350.14,-0.5725,0,0,0,0,1
55.43,18,2,2,385.58,-0.854,0,0,0,0,0
1805.45,7,1,6,153.85,10.6657,0,0,0,0,1
623.51,8,3,6,628.32,-0.0076,0,0,0,0,0
1761.82,10,2,7,1581.62,0.1139,0,0,0,0,1
2632.86,15,1,8,555.15,3.7359,0,0,1,0,0
7526.29,15,2,5,1259.65,4.971,0,0,0,0,1
114.34,7,1,2,779.89,-0.8523,0,0,1,0,0
475.76,21,1,3,518.2,-0.0817,0,0,0,0,0
2086.29,10,0,4,1519.57,0.3727,0,0,1,0,0
3483.16,16,2,6,288.02,11.0552,0,0,0,0,1
29441.91,13,1,4,984.4,28.8793,0,0,1,0,1
4598.82,8,1,11,708.34,5.4847,0,1,1,0,0
1007.09,18,2,0,1668.64,-0.3962,0,0,0,0,0
288.4,18,0,5,559.64,-0.4838,0,0,0,0,0
470.39,11,2,6,327.36,0.4356,0,0,0,0,0
450.76,14,0,4,1040.14,-0.5661,0,0,0,0,0
2930.27,9,2,3,1632.86,0.7941,0,0,1,0,0
1612.43,16,2,4,2658.42,-0.3933,0,0,0,0,0
150.58,10,1,1,641.42,-0.764,0,0,0,0,0
570.29,18,0,6,996.71,-0.4274,0,0,0,0,0
4090.09,8,2,2,3895.37,0.05,0,0,0,0,0
1858.44,1,1,4,1061.79,0.7496,0,0,1,1,0
2573.36,9,3,3,3186.23,-0.1923,0,0,0,0,0
1947.66,8,2,7,2882.53,-0.3242,1,0,0,0,0
12577.27,13,0,4,3044.54,3.1301,0,1,1,0,1
1562.53,8,2,4,507.43,2.0753,0,0,0,0,0
614.6,17,1,6,331.57,0.851,0,0,1,0,0
277.65,9,2,3,1080.11,-0.7423,0,0,0,0,0
1594.66,16,1,6,129.32,11.2444,0,1,1,0,0
28.19,14,1,2,1203.41,-0.9758,0,0,0,0,1
831.78,23,0,4,165.31,4.0073,0,0,0,1,1
805.32,23,1,4,890.37,-0.0954,0,1,0,1,0
141.64,19,1,5,497.79,-0.714,0,0,0,0,0
272.49,17,1,7,472.47,-0.4224,0,0,1,0,0
3694.08,11,1,4,285.74,11.8864,1,0,1,0,0
1550.09,17,3,6,763.58,1.0287,0,0,1,0,0
1277.53,21,0,5,4027.11,-0.6826,0,0,1,0,0
1736.32,3,1,5,779.64,1.2255,0,0,1,1,1
1260.09,13,2,3,3143.43,-0.5989,0,0,0,0,0
7074.8,8,2,4,839.7,7.4166,0,0,0,0,0
1319.68,13,4,4,272.6,3.827,0,1,0,0,1
123.06,12,2,5,694.45,-0.8216,0,0,1,0,1
12647.25,14,2,6,196.99,62.8823,0,0,1,0,1
1911.25,13,2,4,2195.9,-0.1296,0,1,0,0,0
453.1,21,1,5,809.28,-0.4396,0,0,0,0,0
167.32,13,1,8,670.43,-0.7493,1,1,0,0,1
1985.99,18,0,4,1489.85,0.3328,0,0,0,0,0
919.88,10,0,7,377.73,1.4315,0,0,0,0,0
11628.57,12,1,5,1512.89,6.6819,0,0,0,0,1
652.71,12,0,5,755.29,-0.1356,0,0,0,0,0
312.29,9,2,3,859.06,-0.6357,0,0,0,0,0
4203.59,11,1,3,1085.78,2.8689,0,0,1,0,0
4393.68,14,1,5,843.96,4.201,0,0,0,0,0
1412.3,14,0,8,599.93,1.3518,0,0,0,0,0
3024.6,15,2,9,627.32,3.8154,0,0,0,0,1
1036.36,10,0,4,1053.97,-0.0167,0,0,0,0,0
1557.44,10,0,2,674.18,1.3082,0,0,0,0,1
6294.85,14,0,3,261.65,22.9709,1,0,0,0,1
2801.69,7,2,3,647.72,3.3203,0,0,1,0,0
850.72,9,1,4,231.73,2.6598,0,0,0,0,0
8337.71,6,1,6,6011.45,0.3869,0,0,1,0,1
31.59,7,1,6,2697.57,-0.9879,0,0,0,0,0
23815.93,9,1,8,4094.42,4.8155,0,0,0,0,1
84.86,2,1,6,461.98,-0.8145,0,0,0,1,0
428.1,9,0,7,901.82,-0.5247,0,0,0,0,0
1031.35,15,2,2,409.7,1.5136,0,0,0,0,1
880.31,6,2,5,3388.66,-0.74,0,1,0,0,1
4962.26,12,3,4,447.39,10.0691,0,0,0,0,0
224.36,20,3,3,788.98,-0.7147,0,0,0,0,0
1621.57,17,2,3,911.18,0.7788,0,0,0,0,0
460.67,10,3,1,3019.94,-0.8472,0,0,1,0,0
1707.37,20,1,1,1542.9,0.1065,0,0,0,0,0
995.1,10,0,3,674.72,0.4741,0,0,0,0,0
1260.68,7,1,10,3687.04,-0.6579,0,0,0,0,0
480.64,23,1,3,811.57,-0.4073,1,0,0,1,0
510.25,19,2,7,2264.1,-0.7743,0,0,0,0,0
1687.34,12,1,9,224.35,6.492,0,0,0,0,0
4516.86,15,0,5,4377.92,0.0317,0,0,0,0,0
447.01,15,2,6,679.16,-0.3413,0,0,1,0,0
297.93,8,1,3,1244.74,-0.76,0,0,0,0,0
2752.29,8,0,6,341.81,7.0315,0,0,0,0,0
1044.45,12,1,3,232.3,3.4811,1,0,1,0,0
3811.38,20,0,6,813.78,3.679,0,0,1,0,0
281.83,0,3,10,1126.74,-0.7492,0,0,0,1,0
76.01,17,0,7,248.4,-0.6912,0,0,0,0,1
492.99,6,0,6,718.79,-0.3137,0,0,1,0,0
347.4,12,2,7,79.96,3.3034,0,0,0,0,1
974.4,15,0,4,318.27,2.0551,0,0,1,0,0
421.88,15,0,9,444.93,-0.0517,0,0,0,0,0
3332.66,6,5,9,93.5,34.2756,0,0,1,0,0
711.78,11,1,4,1167.21,-0.3899,0,0,0,0,0
1374.32,14,4,3,5716.19,-0.7594,0,0,1,0,1
1389.16,6,1,3,1775.71,-0.2176,0,0,1,0,1
1469.14,7,0,1,255.18,4.7388,0,0,0,0,0
1057.65,15,3,2,662.41,0.5958,0,0,0,0,0
2358.78,13,1,4,780.8,2.0184,0,1,0,0,0
332.46,8,1,3,806.27,-0.5869,0,0,1,0,0
8947.48,13,3,6,711.52,11.5588,0,0,1,0,0
769.08,20,1,7,552.23,0.392,0,0,0,0,1
153.34,2,1,4,375.06,-0.5896,0,1,0,1,1
1454.05,15,0,2,1321.56,0.1002,0,0,0,0,0
305.89,7,0,4,2782.14,-0.8897,0,0,0,0,0
2975.01,0,3,3,376.56,6.8821,0,0,0,1,0
30164.12,8,1,3,205.92,144.7827,0,0,1,0,1
337.02,12,2,5,2015.75,-0.8324,0,0,0,0,0
1805.44,17,0,4,694.67,1.5967,0,0,0,0,1
78.79,9,1,4,160.82,-0.507,0,0,1,0,0
2166.48,15,0,3,369.22,4.8545,0,0,0,0,0
290.45,11,1,6,3196.36,-0.9088,0,0,1,0,0
429.55,9,2,4,620.03,-0.3067,0,0,0,0,0
210.2,13,2,4,1500.34,-0.8593,0,0,1,0,0
3288.63,17,2,4,131.69,23.7923,0,0,0,0,0
4968.91,18,1,6,308.37,15.0647,0,0,0,0,1
1135.78,18,2,7,2565.95,-0.5571,0,0,0,0,1
299.87,10,0,7,615.2,-0.5117,0,0,0,0,0
11899.89,17,0,9,1520.2,6.8234,1,0,0,0,0
355.81,8,0,1,1834.27,-0.8056,0,0,0,0,0
42.82,16,0,4,645.13,-0.9322,0,1,0,0,0
2181.1,21,1,1,776.76,1.8056,0,0,0,0,1
209.11,1,0,5,356.24,-0.4119,0,0,0,1,0
4831.5,12,3,4,84.25,55.6888,0,0,0,0,1
619.12,15,5,5,2336.54,-0.7347,0,0,0,0,0
2712.35,16,0,5,4009.95,-0.3235,0,0,0,0,0
8975.47,8,1,3,348.08,24.7145,0,1,1,0,0
178.88,22,4,5,4437.09,-0.9595,0,0,0,0,1
469.23,14,0,3,1545.11,-0.6959,0,0,0,0,0
978.96,8,1,8,83.9,10.5425,0,1,1,0,0
11007.44,3,2,6,186.68,57.6562,0,0,0,1,0
408.47,17,0,6,46.9,7.5477,0,0,0,0,0
449.55,7,0,5,1324.49,-0.6601,0,0,0,0,0
2246.68,7,1,6,410.49,4.4623,0,0,0,0,0
461.35,14,0,5,519.97,-0.1125,0,0,1,0,0
1378.55,14,2,1,446.46,2.0831,0,0,0,0,0
106.99,15,2,2,687.57,-0.8432,1,0,0,0,0
30378.64,11,1,5,1231.41,23.6505,0,0,1,0,0
145.25,17,3,8,2159.28,-0.9323,0,0,0,0,1
676.8,22,2,7,349.08,0.9361,0,0,1,0,0
1044.48,9,3,3,223.64,3.6541,0,0,0,0,0
19322.63,16,2,12,1083.91,16.8114,0,1,0,0,0
150.31,20,1,6,531.32,-0.7157,0,0,0,0,0
21494.58,15,0,6,781.69,26.4637,0,1,1,0,1
3414.43,15,0,4,1757.1,0.9427,0,0,1,0,0
2050.1,8,1,3,361.88,4.6522,0,0,0,0,1
250.4,13,1,5,76.35,2.25,0,0,1,0,0
2583.01,13,1,4,489.15,4.2719,0,0,1,0,1
370.47,16,0,4,10993.22,-0.9662,0,0,0,0,0
7331.91,23,0,4,625.7,10.7008,0,0,0,1,0
255.55,5,1,8,324.22,-0.2111,0,0,1,0,0
925.43,6,1,5,563.82,0.6402,0,0,0,0,0
476.8,7,0,5,1421.21,-0.664,0,0,1,0,0
249.31,16,1,4,272.15,-0.0836,0,0,1,0,0
3334.17,7,4,1,11311.0,-0.7052,0,0,0,0,0
2448.4,14,2,3,273.12,7.9355,0,0,0,0,0
6724.52,10,1,4,312.0,20.4871,0,0,1,0,1
75.96,12,0,12,4458.77,-0.9827,0,0,0,0,0
5411.36,8,2,4,1214.2,3.4539,0,0,0,0,0
47012.71,19,1,7,4830.25,8.7312,1,0,0,0,0
556.99,14,0,4,3518.09,-0.8414,0,0,0,0,0
18820.89,21,1,5,1503.7,11.5088,0,0,0,0,0
738.97,14,1,4,130.86,4.6117,0,0,0,0,0
139.96,7,3,1,403.58,-0.6516,0,0,0,0,0
693.36,8,0,3,235.69,1.9336,0,1,1,0,0
5283.3,23,3,4,435.84,11.0967,0,0,0,1,1
311.92,16,1,8,268.44,0.1613,0,0,0,0,0
445.63,6,2,4,304.61,0.4614,0,0,0,0,0
2671.27,16,2,8,2725.68,-0.02,0,1,0,0,0
1101.68,11,0,4,1712.62,-0.3565,0,0,0,0,0
2635.78,10,1,8,148.53,16.6339,1,1,0,0,0
1566.73,8,2,5,1061.41,0.4756,0,0,0,0,1
2251.69,18,1,4,132.73,15.8453,0,0,0,0,0
573.38,6,0,2,856.7,-0.3303,0,0,0,0,0
1552.46,9,1,6,259.42,4.9652,0,0,0,0,1
272.85,10,2,9,455.92,-0.4007,0,0,0,0,0
7575.32,8,1,3,208.04,35.2436,0,0,0,0,0
423.51,13,1,10,1369.11,-0.6902,0,0,1,0,0
5962.66,1,0,5,349.63,16.0083,0,0,0,1,1
772.47,10,1,7,534.17,0.4453,0,0,1,0,0
1484.75,21,2,8,252.26,4.8664,0,0,0,0,1
521.94,10,0,5,434.97,0.1995,0,1,0,0,1
238.89,11,0,2,895.63,-0.7325,0,0,0,0,0
80.07,12,0,4,410.37,-0.8029,0,0,0,0,0
225.21,13,2,6,99.59,1.2487,0,0,1,0,0
674.61,17,1,7,1393.73,-0.5156,0,0,1,0,0
1506.91,8,1,4,1306.6,0.1532,0,0,0,0,0
4991.89,19,3,7,428.6,10.6221,0,0,1,0,0
561.92,17,3,6,1491.04,-0.6227,0,0,0,0,0
292.09,16,2,5,451.05,-0.3516,0,0,1,0,0
125.96,7,1,3,209.55,-0.397,0,0,1,0,1
2253.17,3,2,4,1041.42,1.1624,0,0,0,1,1
8732.37,14,0,3,2292.64,2.8076,0,0,0,0,0
7328.27,19,1,8,944.67,6.7504,0,0,1,0,0
3180.84,14,0,8,1566.41,1.03,0,0,0,0,0
2857.82,8,2,6,455.74,5.2592,0,0,0,0,0
13994.72,7,1,8,604.77,22.1039,0,0,0,0,0
1804.65,16,2,6,2530.6,-0.2868,0,0,0,0,0
2890.53,16,1,4,1660.9,0.7399,0,0,0,0,0
677.78,8,3,1,1734.74,-0.6089,0,0,0,0,0
142.16,4,1,5,431.83,-0.6693,0,0,0,1,0
393.16,11,1,4,581.81,-0.3237,0,0,0,0,0
1081.67,14,4,2,892.55,0.2117,0,0,0,0,0
1201.32,16,0,7,221.23,4.4104,1,0,0,0,1
19720.79,17,2,4,118.71,163.7396,0,0,0,0,0
1238.82,14,0,7,1595.45,-0.2234,0,0,1,0,0
6427.01,7,0,1,176.72,35.1696,0,0,0,0,0
571.0,15,2,4,572.29,-0.0023,0,0,1,0,0
687.1,22,1,4,1553.11,-0.5572,0,0,1,0,0
149.38,20,0,2,409.53,-0.6337,0,0,0,0,1
360.15,19,2,3,399.75,-0.0988,0,0,1,0,0
2417.46,10,1,5,1739.37,0.3896,0,0,0,0,0
1109.14,17,4,6,1653.24,-0.3289,0,1,0,0,0
4511.6,18,2,5,3300.77,0.3667,0,1,1,0,0
1439.26,15,1,4,573.76,1.5058,0,0,0,0,0
646.34,9,5,2,95.98,5.6753,0,0,0,0,0
27513.86,21,2,5,740.3,36.117,0,0,0,0,1
952.55,12,3,5,700.06,0.3602,0,1,0,0,0
6276.08,7,2,7,212.49,28.4022,0,0,0,0,0
600.75,7,1,6,978.19,-0.3855,0,0,0,0,0
3179.25,15,2,2,202.81,14.6041,0,0,0,0,0
4411.74,12,1,4,3921.46,0.125,1,0,1,0,1
1499.28,7,3,5,380.9,2.9285,0,0,1,0,0
32.08,16,1,5,63.71,-0.4888,0,0,1,0,0
1127.07,17,2,0,1255.12,-0.1019,0,0,0,0,1
6944.39,16,1,4,1457.74,3.7612,0,0,1,0,0
2419.27,8,1,2,287.66,7.3845,0,0,0,0,0
2140.42,16,2,5,185.72,10.4689,0,0,1,0,0
82.82,1,2,8,4159.07,-0.9799,0,0,0,1,0
372.16,10,0,8,7207.42,-0.9482,0,0,0,0,0
2032.53,11,2,4,1683.07,0.2075,0,0,0,0,0
2029.56,18,3,6,541.01,2.7463,0,0,0,0,1
6781.82,11,1,5,403.21,15.7803,1,0,0,0,1
882.45,1,3,5,949.95,-0.071,0,0,1,1,0
2015.73,10,0,6,1187.01,0.6976,0,0,0,0,0
1123.9,13,1,2,525.62,1.1361,0,1,0,0,1
249.53,21,0,8,430.61,-0.4195,0,0,1,0,0
37.2,21,0,5,406.67,-0.9063,0,0,0,0,0
2093.34,8,0,10,192.47,9.8254,0,0,0,0,1
1423.57,8,2,2,698.0,1.038,0,0,0,0,0
433.87,8,2,3,899.48,-0.5171,0,0,0,0,0
96.66,17,3,1,1028.45,-0.9051,0,1,1,0,0
2820.33,0,1,4,394.5,6.1336,0,0,0,1,0
735.92,7,3,4,1916.43,-0.6157,0,0,0,0,0
2528.32,13,1,4,855.69,1.9524,0,0,1,0,0
17963.06,9,1,5,1795.22,9.001,0,1,0,0,1
44.16,7,2,8,642.41,-0.9298,0,0,0,0,0
383.98,11,1,7,658.62,-0.4164,0,0,0,0,0
801.06,9,1,3,1530.34,-0.4762,0,0,1,0,0
9722.9,13,2,6,454.43,20.3511,0,0,1,0,0
94.2,22,0,4,570.72,-0.8335,1,0,0,0,0
20006.08,7,1,4,575.45,33.7076,0,0,1,0,0
1344.51,11,0,7,556.32,1.4142,0,0,1,0,0
949.56,20,1,4,527.63,0.7982,0,0,0,0,0
814.77,19,3,6,411.2,0.9791,0,0,1,0,0
569.98,11,1,8,6141.69,-0.907,0,0,0,0,0
5282.61,16,1,7,2746.01,0.9234,0,0,0,0,0
220.79,7,0,3,427.33,-0.4822,0,0,1,0,0
1841.11,16,3,6,532.06,2.4557,0,0,0,0,1
616.3,22,0,6,3341.21,-0.8153,0,0,0,0,0
349.6,13,0,3,2043.65,-0.8285,1,0,0,0,1
53048.55,13,4,7,1032.39,50.3354,0,1,0,0,1
2056.12,8,2,3,815.39,1.5198,1,0,0,0,0
2751.49,15,1,9,547.83,4.0152,0,0,0,0,0
6043.06,14,1,6,684.35,7.819,0,0,0,0,0
130.06,15,2,4,584.28,-0.7761,0,0,0,0,0
15190.69,4,2,4,384.17,38.4415,0,0,1,1,0
25.45,13,4,4,3957.84,-0.9933,0,0,0,0,1
346.14,14,2,5,1382.15,-0.749,0,0,0,0,0
550.84,8,0,4,1287.97,-0.5719,0,0,0,0,0
2624.34,8,1,3,167.66,14.5659,0,0,1,0,0
1522.45,9,1,11,1608.1,-0.0532,0,0,1,0,0
853.87,16,4,7,84.71,8.9734,0,0,0,0,1
1077.07,14,3,5,205.02,4.2329,0,0,0,0,0
252.89,18,1,6,1482.44,-0.8288,0,0,0,0,0
116.07,9,3,5,1433.08,-0.9184,0,0,0,0,0
3260.93,20,0,5,85.8,36.5787,0,0,0,0,0
3104.35,16,1,6,1495.45,1.0751,0,0,0,0,0
11810.47,11,2,7,2727.9,3.3283,1,0,0,0,0
335.28,7,3,1,270.24,0.2398,0,0,0,0,0
3100.2,9,5,6,1446.17,1.1429,0,0,0,0,1
716.54,21,2,4,725.68,-0.0126,0,0,1,0,0
6540.13,10,1,3,858.4,6.6113,0,0,1,0,1
5079.38,10,1,8,864.42,4.8704,0,0,0,0,1
1505.4,8,2,11,524.17,1.8684,0,0,0,0,1
658.99,17,2,8,4293.66,-0.8463,0,0,0,0,0
4635.03,9,0,5,2327.07,0.9914,0,1,0,0,0
2893.89,10,1,5,3781.55,-0.2347,0,0,1,0,1
392.82,11,4,6,734.28,-0.4644,0,0,1,0,0
149.65,12,1,4,591.83,-0.7459,0,0,1,0,0
711.38,11,3,4,1020.56,-0.3027,0,0,0,0,0
10647.93,13,2,6,2001.88,4.3168,0,0,0,0,1
6122.53,18,1,6,855.33,6.1509,0,0,1,0,1
206.75,18,2,7,723.11,-0.7131,0,0,0,0,0
190.25,17,1,6,733.63,-0.7397,0,1,0,0,1
7420.68,7,0,7,1346.71,4.5069,0,0,1,0,0
199.65,17,2,5,733.87,-0.727,0,0,0,0,0
2354.17,7,2,5,419.38,4.6024,0,0,0,0,1
435.24,7,3,6,398.23,0.0927,0,0,0,0,0
12401.43,21,0,3,416.87,28.6804,0,0,0,0,0
345.28,18,2,5,171.65,1.0057,0,0,0,0,0
6093.89,13,1,3,283.41,20.4298,0,0,1,0,0
1447.06,19,0,5,4031.59,-0.6409,0,0,1,0,0
1600.85,23,0,7,1151.34,0.3901,0,0,0,1,0
57.08,14,2,6,1226.11,-0.9527,0,0,0,0,0
40.27,14,1,7,467.02,-0.9118,0,0,0,0,0
787.73,17,1,5,86.65,7.9986,0,0,0,0,0
1588.2,9,3,10,1180.23,0.3454,0,0,0,0,1
202.8,8,2,8,1015.89,-0.7996,0,0,0,0,0
214.21,17,2,9,1130.35,-0.8098,0,1,0,0,0
2545.82,10,2,5,836.46,2.0411,0,0,0,0,0
2551.1,7,0,5,173.47,13.628,1,0,0,0,0
891.93,10,1,6,3696.04,-0.7585,0,0,0,0,0
3534.41,10,3,2,2730.76,0.2942,0,0,0,0,0
188.42,22,2,3,3138.4,-0.9397,0,1,1,0,1
642.97,16,2,3,105.13,5.0675,0,0,1,0,0
12988.46,13,0,3,1095.97,10.8412,0,0,0,0,0
1214.98,22,3,4,1936.06,-0.3723,0,0,0,0,0
1325.4,20,2,5,1204.93,0.0999,0,0,1,0,0
34853.88,13,3,6,663.03,51.49,0,0,0,0,0
134.42,20,0,8,1195.39,-0.8868,1,0,0,0,0
3621.51,11,4,3,1409.73,1.5678,0,0,0,0,1
13306.12,9,0,8,1245.96,9.6717,0,0,0,0,0
673.65,9,1,14,230.99,1.9081,0,0,1,0,0
3981.63,15,0,3,3044.57,0.3077,0,0,1,0,0
251.38,13,4,6,2900.6,-0.913,1,0,0,0,0
391.47,15,1,5,1285.11,-0.6948,0,0,0,0,0
1953.64,15,0,4,1356.4,0.44,1,0,0,0,0
3633.13,3,1,5,198.23,17.2406,0,0,0,1,0
5892.32,6,1,4,588.38,8.9991,0,0,0,0,0
11550.02,13,5,6,179.0,63.1709,0,0,0,0,1
991.11,8,2,4,10754.93,-0.9078,0,0,0,0,0
6570.98,15,2,5,1007.5,5.5166,0,0,0,0,1
656.25,13,3,5,1521.89,-0.5684,0,0,0,0,0
4243.47,14,1,3,614.08,5.9007,0,0,0,0,0
1497.02,10,3,3,37.07,38.3539,0,0,0,0,0
2139.91,15,1,6,252.4,7.4488,0,0,0,0,1
2069.91,18,1,4,196.04,9.51,0,0,1,0,0
98.78,23,1,5,823.23,-0.8789,1,0,0,1,1
203.12,18,1,4,384.99,-0.4712,0,0,0,0,0
1278.97,13,2,7,2240.74,-0.429,0,1,1,0,0
87.28,8,3,2,346.8,-0.7462,0,0,1,0,1
3815.46,15,1,9,830.38,3.5905,0,0,0,0,1
